"code_iris","x","y"
"190080000","580532.0","2059279.5"
"190090000","557988.0","2034573.0"
"190100000","567608.5","2010988.5"
"190110000","524021.0","2046155.5"
"190120000","559992.0","1994618.0"
"190130000","549109.0","2020955.5"
"190140000","584375.5","2021991.5"
"190150000","520588.0","2028696.0"
"190160000","559063.0","2037940.5"
"190170000","563302.0","2002899.0"
"190180000","579485.5","2022338.0"
"190190000","560008.5","1998054.0"
"190200000","557253.0","2047065.5"
"190210000","590877.0","2072016.0"
"190220000","532184.0","2058554.0"
"190230000","551773.0","2014995.5"
"190240000","528409.5","2041364.0"
"190250000","518931.0","2045278.5"
"190260000","555601.5","1993421.5"
"190270000","572290.5","2058286.0"
"190280000","611619.5","2043733.5"
"190290000","550726.5","2000824.5"
"190300000","520350.0","2019814.5"
"190310101","536800.5","2017916.5"
"190310102","537079.5","2018174.5"
"190310103","536751.5","2017509.0"
"190310104","536372.0","2018063.0"
"190310201","538085.5","2018235.5"
"190310202","538298.5","2017524.0"
"190310203","537746.0","2017302.5"
"190310301","538801.5","2016184.5"
"190310302","537836.5","2014605.0"
"190310303","535326.5","2016098.0"
"190310304","534687.5","2014271.5"
"190310401","536134.0","2017287.0"
"190310403","534954.0","2017519.0"
"190310405","535455.0","2018005.5"
"190310406","534603.0","2017963.5"
"190310501","533280.5","2017100.5"
"190310502","534195.0","2017425.0"
"190310503","533619.0","2017942.5"
"190310601","533882.0","2018816.5"
"190310602","535180.0","2018467.5"
"190310603","535346.5","2019234.0"
"190310701","537065.5","2018749.5"
"190310702","536938.0","2019885.0"
"190320000","560545.5","2002227.5"
"190330000","568725.5","2065612.0"
"190340000","572419.5","1999274.5"
"190350000","522054.0","2035173.5"
"190360000","551721.0","2067214.0"
"190370000","551432.5","2047671.0"
"190380000","550370.5","2027394.5"
"190390000","573578.0","2034082.0"
"190400000","568806.5","2021098.0"
"190410000","558910.0","2030269.5"
"190420000","544188.5","2035006.5"
"190430000","544336.0","2016045.0"
"190440000","551366.0","1998092.5"
"190450000","569405.0","2005696.5"
"190460000","577802.5","2039582.0"
"190470000","528903.5","2006538.5"
"190480000","552527.0","2019803.5"
"190490000","531094.0","2009675.0"
"190500000","547545.5","2002366.0"
"190510000","564041.0","2050568.0"
"190520000","581425.5","2068514.5"
"190530000","593549.5","2062619.5"
"190540000","560034.5","2007196.0"
"190550000","598082.5","2050129.0"
"190560000","570050.0","2030581.5"
"190570000","546214.5","2006997.0"
"190580000","586900.0","2051675.5"
"190590000","521455.5","2040587.0"
"190600000","542269.5","2053671.0"
"190610000","549524.0","2023722.5"
"190620000","563604.0","2040944.0"
"190630000","540779.0","2014665.0"
"190640000","600027.5","2074949.5"
"190650000","600309.5","2071584.5"
"190660000","519325.5","2018189.5"
"190670000","554358.5","2000541.0"
"190680000","544919.0","2017769.5"
"190690000","579967.5","2019433.0"
"190700000","582166.5","2046907.5"
"190710000","579357.5","2054492.5"
"190720000","536203.5","2026019.5"
"190730101","576314.5","2047333.0"
"190730102","577823.5","2045232.5"
"190740000","557800.0","2073208.0"
"190750000","565078.5","2026981.5"
"190760000","542283.0","2044290.0"
"190770000","530633.0","2003865.5"
"190780000","534029.0","2035988.0"
"190790000","545862.0","2052287.0"
"190800000","606789.5","2074918.5"
"190810000","569997.5","2036357.5"
"190820000","547638.0","2029408.5"
"190830000","611329.5","2075896.0"
"190840000","562928.0","2017750.0"
"190850000","560572.0","2033520.0"
"190860000","580563.0","2002257.0"
"190870000","566218.0","2061162.5"
"190880000","568219.5","2054098.5"
"190890000","574000.0","2023965.0"
"190900000","570625.0","2024619.5"
"190910000","573116.5","2009774.5"
"190920000","577318.0","2035528.5"
"190930000","538202.0","2010226.5"
"190940000","517913.5","2036628.0"
"190950000","560183.5","2071719.0"
"190960000","559645.5","2025318.0"
"190970000","578869.0","2032365.0"
"190980000","558896.5","2021138.0"
"190990000","549376.0","2009634.5"
"191000000","544348.5","2039923.5"
"191010000","556793.5","2026946.0"
"191020000","587161.0","2040326.5"
"191030000","603872.5","2075526.0"
"191040000","540823.5","2060077.0"
"191050000","545415.5","2013293.0"
"191060000","585679.0","2032997.5"
"191070000","527370.5","2012951.0"
"191080000","612526.5","2078325.0"
"191090000","524504.0","2038094.0"
"191100000","592364.0","2034364.5"
"191110000","584909.0","2027969.5"
"191120000","563161.5","2060390.0"
"191130000","599011.0","2045226.5"
"191140000","597234.0","2067893.5"
"191150000","543437.5","2005595.5"
"191160000","558223.5","1993110.0"
"191170000","531138.5","2012745.0"
"191180000","552363.0","2052402.0"
"191190000","555562.0","2007690.5"
"191200000","516157.0","2024458.0"
"191210000","526599.5","2050390.5"
"191220000","558157.5","2051582.0"
"191230101","540030.5","2019124.5"
"191230102","541208.5","2020576.0"
"191230103","540425.0","2018402.0"
"191240000","525001.5","2017981.5"
"191250000","575963.5","2027814.0"
"191260000","552707.0","2003905.5"
"191270000","561998.5","2022041.5"
"191280000","606363.0","2050490.0"
"191290000","536009.0","2060653.0"
"191300000","583426.0","2052378.5"
"191310000","545262.0","2061168.5"
"191320000","557309.5","2011876.5"
"191330000","569390.5","2002022.5"
"191340000","609234.0","2069623.0"
"191350000","598461.5","2054720.0"
"191360000","583617.0","2061382.5"
"191370000","562736.0","2045091.0"
"191380000","548797.5","2005527.0"
"191390000","580818.5","2071570.0"
"191400000","564772.0","2008165.5"
"191410000","611957.0","2072630.5"
"191420000","611715.0","2055112.5"
"191430000","574747.5","2038418.5"
"191440000","528488.0","2057057.5"
"191450000","581817.0","2042323.5"
"191460000","554056.0","2034819.0"
"191470000","534277.0","2006405.0"
"191480000","593474.0","2040286.5"
"191490000","561490.5","2012283.5"
"191500000","543683.5","2009012.0"
"191510000","535736.5","2011260.0"
"191520000","558710.5","2002417.5"
"191530000","527651.5","2029931.5"
"191540000","531421.5","2038211.0"
"191550000","558310.5","2041278.0"
"191560000","549640.0","2018413.5"
"191570000","589873.5","2048126.0"
"191580000","562810.5","2024488.0"
"191590000","575727.5","2052371.5"
"191600000","574439.0","2063722.0"
"191610000","520353.0","2024290.5"
"191620000","538490.5","2037693.0"
"191630000","554779.5","2008866.0"
"191640000","576022.5","2078905.5"
"191650000","549730.5","2056117.5"
"191660000","545697.0","2047923.5"
"191670000","612216.0","2058694.0"
"191680000","566793.5","2056489.0"
"191690000","555710.5","2002755.5"
"191700000","555020.5","1995873.0"
"191710000","565843.5","2002285.0"
"191720000","549562.5","2058894.5"
"191730000","589487.0","2019948.5"
"191740000","570694.5","2021966.0"
"191750000","603586.0","2047631.0"
"191760000","574936.0","2043488.5"
"191770000","518809.0","2032568.5"
"191780000","538232.5","2030789.5"
"191790000","545204.0","2004723.5"
"191800000","592173.0","2055128.0"
"191810000","560758.0","2048775.0"
"191820000","525536.5","2026711.5"
"191830000","569792.0","2016894.0"
"191840000","551823.5","2006245.5"
"191850000","559573.0","2028449.0"
"191860000","567062.0","2017450.0"
"191870000","523204.0","2033222.5"
"191880000","536559.0","2033495.0"
"191890000","577634.0","2005974.0"
"191900000","606824.0","2056311.0"
"191910000","527252.5","2010521.0"
"191920000","565439.0","2014128.5"
"191930000","581438.0","2009838.0"
"191940000","549119.0","2037313.5"
"191950000","523596.5","2028661.0"
"191960000","525237.0","2031316.0"
"191980000","517406.0","2051316.5"
"191990000","608694.5","2063311.0"
"192000000","600857.5","2050095.0"
"192010000","603016.0","2056453.5"
"192020000","541632.0","2025650.5"
"192030000","554951.5","2022884.0"
"192040000","603542.5","2061751.0"
"192050000","578546.5","2009339.0"
"192060000","590520.0","2067182.5"
"192070000","543623.0","2030029.0"
"192080000","582305.5","2034964.5"
"192090000","559764.5","2066562.5"
"192100000","590403.5","2038832.5"
"192110000","545436.0","2023620.5"
"192120000","560139.0","2008794.5"
"192130000","546443.5","2044030.0"
"192140000","584857.0","2013934.5"
"192150000","578654.5","2000602.5"
"192160000","520253.5","2051067.0"
"192170000","550511.0","2004028.5"
"192180000","607309.5","2048360.0"
"192190000","600423.5","2047761.0"
"192200000","564922.5","2030092.0"
"192210000","571272.5","2014109.0"
"192220000","573177.5","2018779.0"
"192230000","533125.0","2049447.0"
"192250000","581351.5","2027623.5"
"192260000","575989.0","2068871.5"
"192270000","548063.5","2032353.5"
"192280000","589553.5","2035472.0"
"192290000","529058.0","2016599.5"
"192300000","530909.0","2050109.5"
"192310000","570942.0","2028217.0"
"192320000","600215.0","2068107.0"
"192330000","594665.0","2066781.0"
"192340000","540793.0","2033404.0"
"192350000","565832.5","2022668.5"
"192360000","565499.5","2034300.5"
"192370000","580000.0","2014999.5"
"192380000","595634.0","2073072.5"
"192390000","518185.5","2028740.5"
"192400000","555263.0","2043134.0"
"192410000","582969.5","2077274.0"
"192420000","526647.5","2034518.0"
"192430000","524298.5","2041912.5"
"192440000","584732.0","2068526.0"
"192450000","564516.0","2020119.0"
"192460000","531447.5","2023048.0"
"192470000","604278.5","2051138.0"
"192480000","535768.5","2049820.0"
"192490000","571158.0","2050820.0"
"192500000","536919.0","2055891.5"
"192510000","568380.0","2046092.5"
"192520000","609655.5","2047910.0"
"192530000","516302.5","2031398.0"
"192540000","518993.5","2048043.0"
"192550000","551529.0","2040776.0"
"192560000","599231.0","2038721.0"
"192570000","552751.0","2010789.0"
"192580000","575134.5","2015807.5"
"192590000","574524.0","2005068.0"
"192600000","557664.5","1997382.5"
"192610000","587432.5","2075027.5"
"192620000","552192.0","2060437.0"
"192630000","579072.5","2049393.0"
"192640000","589344.5","2029456.0"
"192650000","569897.5","2074436.5"
"192660000","609681.5","2056294.5"
"192680000","568089.0","2071868.0"
"192690000","558343.5","2061588.0"
"192700000","530345.0","2044281.5"
"192710000","556229.5","2005666.0"
"192720101","554170.5","2028784.5"
"192720102","554526.5","2029936.0"
"192720201","555623.5","2029985.0"
"192720202","555504.5","2030466.0"
"192720301","555468.0","2029943.5"
"192720302","555181.5","2028799.0"
"192720303","556846.5","2030239.5"
"192730000","539356.5","2007946.0"
"192740000","535173.0","2021121.5"
"192750101","598271.0","2061510.5"
"192750102","596683.0","2062185.0"
"192750201","598008.0","2059805.0"
"192750202","598317.5","2060857.0"
"192750203","597644.5","2059996.5"
"192760000","539691.0","2047816.5"
"192770000","595539.0","2052967.5"
"192780000","529273.0","2021616.5"
"192790000","524423.5","2029584.0"
"192800000","553615.0","1997720.5"
"192810000","561450.5","2056071.5"
"192820000","543485.5","2021861.0"
"192830000","604631.5","2054340.5"
"192840000","564941.5","2067966.0"
"192850000","535825.0","2042905.0"
"192860000","526945.0","2036512.0"
"192870000","568781.0","2041231.0"
"192880000","529881.0","2032640.5"
"192890000","525222.0","2022892.5"
"210010000","801188.5","2239589.5"
"210020000","783337.0","2257109.5"
"210030000","802436.0","2266850.5"
"210040000","781096.5","2299879.0"
"210050000","814467.5","2245209.5"
"210060000","768017.0","2307238.5"
"210070000","746641.0","2267621.5"
"210080000","761936.5","2284109.0"
"210090000","758280.5","2245410.5"
"210100000","791809.5","2232879.5"
"210110000","772102.5","2295944.5"
"210120000","762536.5","2314921.5"
"210130000","787857.0","2262468.0"
"210140000","782634.0","2244666.0"
"210150000","768728.5","2235811.5"
"210160000","816130.0","2268119.0"
"210170000","789964.0","2240885.5"
"210180000","788351.5","2255612.0"
"210200000","761085.5","2248591.5"
"210210000","816373.0","2263902.5"
"210220000","804332.0","2232992.5"
"210230000","763054.0","2237980.0"
"210240000","763666.0","2273009.0"
"210250000","749486.0","2300815.0"
"210260000","747234.5","2303229.5"
"210270000","804521.0","2268712.0"
"210280000","828828.0","2250964.5"
"210290000","744846.0","2286136.0"
"210300000","782228.5","2239310.0"
"210310000","814385.0","2240549.5"
"210320000","772011.0","2223476.0"
"210330000","774361.0","2258028.0"
"210340000","770846.5","2334374.5"
"210350000","810826.5","2232576.5"
"210360000","772944.5","2239142.0"
"210370000","782045.5","2223810.0"
"210380101","833561.0","2249800.5"
"210380102","830467.5","2246406.0"
"210380103","834201.5","2245557.0"
"210390000","802370.5","2290922.0"
"210400000","773401.5","2265851.0"
"210410000","800558.5","2294148.0"
"210420000","807696.5","2231441.5"
"210430000","774015.5","2291570.5"
"210440000","757671.0","2315546.0"
"210450000","781851.5","2253318.5"
"210460000","749202.0","2240427.0"
"210470000","742195.5","2282766.0"
"210480000","806106.0","2249127.5"
"210490000","797386.5","2294000.0"
"210500000","778200.5","2223658.0"
"210510000","785296.5","2263678.0"
"210520000","779795.5","2305491.5"
"210530000","827005.0","2278118.0"
"210540101","787948.0","2229195.5"
"210540102","792086.5","2228638.5"
"210540103","792068.0","2226214.5"
"210540104","791329.0","2229237.5"
"210540105","790638.5","2227738.5"
"210540106","790140.0","2227957.5"
"210540107","789745.0","2226576.5"
"210540108","788976.0","2226880.5"
"210540109","789652.5","2229221.5"
"210540110","790445.5","2229537.0"
"210550000","778772.5","2300764.5"
"210560000","817174.0","2272909.5"
"210570000","821476.0","2252664.0"
"210580000","771959.5","2330647.5"
"210590000","806010.0","2268017.5"
"210600000","821626.5","2266508.5"
"210610000","772972.5","2302378.0"
"210620000","767375.0","2256319.5"
"210630000","794897.5","2302509.5"
"210640000","754796.5","2288584.5"
"210650000","782393.0","2235107.0"
"210660000","772082.0","2236171.0"
"210670000","813059.0","2242176.0"
"210680000","758367.0","2249889.0"
"210690000","763134.5","2263884.5"
"210700000","789781.5","2245325.0"
"210710000","822167.0","2277953.0"
"210720000","826453.5","2269316.0"
"210730000","747702.0","2271223.5"
"210740000","833810.5","2242662.5"
"210750000","780788.0","2286533.0"
"210760000","821748.5","2262286.5"
"210770000","777047.0","2327030.5"
"210780000","756261.0","2318227.5"
"210790000","827639.0","2275314.0"
"210800000","781550.5","2265860.0"
"210810000","783832.0","2265138.5"
"210820000","760689.5","2257971.5"
"210830000","744208.0","2243729.5"
"210840000","777212.0","2278354.0"
"210850000","781314.5","2274810.0"
"210860000","789902.5","2223533.5"
"210870000","778168.0","2237895.5"
"210880000","801691.0","2241047.0"
"210890000","813533.5","2235687.5"
"210900000","786932.0","2328440.0"
"210910000","777200.0","2247266.0"
"210920000","784539.5","2240119.5"
"210930000","759283.5","2324808.5"
"210940000","822417.0","2283047.0"
"210950000","821591.0","2225946.0"
"210960000","815828.0","2295900.0"
"210970000","766553.0","2264672.5"
"210980000","773876.5","2277098.0"
"210990000","785081.0","2231356.5"
"211000000","763683.0","2276031.0"
"211010000","757060.5","2269924.0"
"211020000","746880.5","2243012.0"
"211030000","817942.5","2241312.0"
"211040000","770501.5","2305831.5"
"211050000","815176.0","2260425.5"
"211060000","809353.5","2252309.0"
"211070000","808466.0","2269920.5"
"211080000","753720.0","2270149.0"
"211090000","774542.0","2325087.0"
"211100000","799210.0","2251837.0"
"211110000","813645.5","2271903.5"
"211120000","810144.0","2235388.0"
"211130000","804896.5","2247465.0"
"211140000","745445.5","2297225.5"
"211150000","767740.0","2315656.5"
"211160000","793575.0","2306749.0"
"211170000","773811.5","2307334.0"
"211180000","798695.0","2298943.5"
"211190000","797336.5","2298743.0"
"211200000","779306.5","2250493.0"
"211210000","779772.0","2264813.0"
"211220000","764345.0","2288300.5"
"211230000","795809.5","2315303.5"
"211240000","751608.0","2246067.0"
"211250000","761326.0","2319262.5"
"211260000","818778.0","2257524.0"
"211270000","804488.0","2279090.5"
"211280000","762228.0","2254432.0"
"211290000","793834.0","2313879.0"
"211300000","823270.0","2257803.5"
"211310000","815168.0","2228679.0"
"211320000","794284.0","2250676.0"
"211330000","798049.5","2246288.5"
"211340000","765686.5","2311145.0"
"211350000","831509.0","2275836.0"
"211360000","783139.5","2276306.5"
"211370000","751484.5","2285746.5"
"211380000","824236.0","2247057.5"
"211390000","738124.0","2254112.0"
"211400000","769618.5","2230357.5"
"211410000","776867.0","2269331.0"
"211420000","781282.5","2283444.5"
"211430000","747851.5","2323170.0"
"211440000","776028.5","2271582.0"
"211450000","757465.5","2272712.5"
"211460000","827744.0","2267734.5"
"211470000","757826.5","2261311.0"
"211480000","813585.5","2236963.0"
"211490000","764527.0","2330279.0"
"211500000","782067.5","2217534.5"
"211510000","758895.0","2276833.5"
"211520000","775336.5","2248987.5"
"211530000","762565.0","2250669.0"
"211540101","765520.0","2319043.5"
"211540102","769806.0","2318416.5"
"211540103","769100.5","2321588.0"
"211550000","774593.5","2242837.5"
"211560000","774541.5","2244822.5"
"211570000","795947.0","2308514.0"
"211580000","827591.5","2290996.0"
"211590000","786325.5","2323326.0"
"211600000","767840.0","2295280.5"
"211610000","768390.0","2328958.0"
"211620000","794957.0","2239502.5"
"211630000","821992.5","2288496.5"
"211640000","769684.0","2245248.5"
"211650000","766422.0","2305954.5"
"211660101","802293.5","2259059.5"
"211660102","802354.0","2258830.0"
"211660103","801843.0","2258691.5"
"211660104","801956.5","2258502.5"
"211660105","800630.5","2258241.0"
"211660106","802703.5","2258703.5"
"211660107","802114.0","2258044.5"
"211669801","802985.5","2257824.0"
"211669802","802180.5","2257567.5"
"211670000","829643.0","2269856.0"
"211680000","774860.5","2268273.0"
"211690000","789322.0","2242875.5"
"211700000","801034.5","2222328.5"
"211710101","812056.0","2258983.0"
"211710102","810527.5","2258388.5"
"211710103","811006.5","2259265.5"
"211710104","810585.5","2260317.0"
"211710199","812779.5","2259189.0"
"211720000","809375.0","2221960.5"
"211730000","792589.0","2231121.5"
"211750000","825055.0","2260349.0"
"211760000","771714.0","2256627.0"
"211770000","757311.0","2268001.0"
"211780000","793039.5","2253828.0"
"211790000","809498.0","2271707.5"
"211800000","839201.5","2259959.5"
"211810000","762778.0","2245845.0"
"211820000","789627.5","2244226.0"
"211830000","823719.0","2251425.5"
"211840000","777403.0","2243700.5"
"211850000","795111.5","2224595.0"
"211860000","796080.5","2236987.5"
"211870000","775297.5","2252602.0"
"211890000","803439.0","2226887.0"
"211900000","787353.0","2219167.5"
"211910000","808065.0","2244634.0"
"211920000","797213.0","2259235.0"
"211930000","803532.0","2224225.5"
"211940000","797269.5","2234522.5"
"211950000","775503.5","2222223.5"
"211960000","784588.0","2217166.5"
"211970000","771074.0","2285998.0"
"211980000","740484.0","2281613.0"
"211990000","740548.0","2285222.0"
"212000000","798756.0","2254502.0"
"212010000","761683.0","2308222.5"
"212020000","780133.0","2326046.5"
"212030000","739634.0","2273774.0"
"212040000","754774.5","2290070.5"
"212050000","747463.0","2273985.0"
"212070000","801005.5","2297465.5"
"212080000","796768.5","2284572.5"
"212090000","812562.0","2262787.5"
"212100000","770980.5","2253112.0"
"212110000","811087.5","2289322.0"
"212120000","748255.0","2291458.0"
"212130000","810980.0","2255915.0"
"212140000","777611.5","2244986.0"
"212150000","825263.5","2267805.0"
"212160000","769166.0","2241068.5"
"212170000","794996.5","2247953.0"
"212180000","795210.5","2277028.5"
"212190000","793787.5","2244417.5"
"212200000","806452.5","2296874.5"
"212210000","775693.5","2229710.5"
"212220000","770189.0","2242704.5"
"212230000","799121.0","2265961.5"
"212240000","767219.5","2273850.5"
"212250000","827444.0","2280245.0"
"212260000","767723.5","2285562.0"
"212270000","796077.0","2269491.0"
"212280000","785811.5","2244423.5"
"212290000","753607.5","2243407.5"
"212300000","804743.0","2283758.0"
"212310101","804014.0","2261246.0"
"212310102","804225.0","2261255.5"
"212310103","804886.0","2261317.0"
"212310201","804081.5","2261744.5"
"212310202","804803.0","2261780.0"
"212310301","803858.5","2261883.5"
"212310302","803958.0","2262123.0"
"212310303","804587.0","2262207.0"
"212310304","805007.0","2262181.0"
"212310305","805168.5","2261924.0"
"212310401","804078.0","2260699.5"
"212310402","804478.5","2260627.0"
"212310403","804793.5","2260531.0"
"212310404","805046.5","2260973.5"
"212310501","806018.5","2262302.5"
"212310502","806166.0","2261950.5"
"212310503","805799.0","2261126.0"
"212310601","806935.5","2260423.5"
"212310701","805356.5","2260008.0"
"212310702","805708.5","2260558.0"
"212310703","805918.5","2259958.5"
"212310704","807204.5","2258992.5"
"212310801","804211.0","2260315.0"
"212310802","804068.0","2259682.0"
"212310803","804828.5","2259706.0"
"212310804","804592.5","2259168.5"
"212310901","803222.0","2259526.5"
"212311001","801807.0","2260116.5"
"212311002","802653.5","2260771.5"
"212311003","802526.0","2260009.0"
"212311004","802809.0","2260100.0"
"212311005","803097.0","2260424.0"
"212311006","802044.5","2259455.5"
"212311101","800298.0","2260233.0"
"212311201","801353.5","2261047.5"
"212311202","801754.5","2261276.0"
"212311203","801189.5","2261403.5"
"212311204","801524.0","2261211.0"
"212311301","802764.0","2261232.0"
"212311302","803291.5","2261157.5"
"212311303","803466.0","2260385.0"
"212311401","802644.5","2262161.0"
"212311402","802931.5","2261973.5"
"212311501","802845.5","2262879.5"
"212311502","803569.0","2262757.5"
"212311503","803486.5","2262349.0"
"212311601","804265.0","2263950.5"
"212311602","804173.0","2263170.0"
"212311603","803980.0","2262585.0"
"212311604","804365.0","2262549.0"
"212311701","805084.5","2263775.5"
"212311702","805215.0","2264094.5"
"212311703","804760.5","2262978.0"
"212311704","805242.5","2262889.5"
"212311801","805927.0","2262773.5"
"212311802","806101.5","2262891.0"
"212311803","806408.5","2263019.0"
"212311804","806386.0","2262540.5"
"212312001","804182.5","2264742.0"
"212312002","804400.0","2264795.5"
"212312003","805057.5","2264609.5"
"212319801","804895.5","2266114.5"
"212319802","806461.0","2264381.0"
"212319803","803235.0","2261236.5"
"212319804","806543.0","2261361.0"
"212319901","800406.5","2261315.5"
"212320000","743226.5","2268395.5"
"212330000","829764.0","2263863.0"
"212340000","778416.5","2263143.0"
"212350000","777201.5","2295857.0"
"212360000","786032.5","2217255.5"
"212370000","787716.0","2292560.0"
"212380000","777287.0","2255732.5"
"212390000","824014.5","2240103.5"
"212400000","812061.5","2286750.0"
"212410000","789174.5","2237160.5"
"212420000","816870.5","2245848.0"
"212430000","773434.0","2233968.0"
"212440000","763564.5","2258192.5"
"212450000","804238.0","2275914.0"
"212460000","804626.0","2244912.0"
"212470000","738572.5","2280115.5"
"212480000","759880.5","2289561.0"
"212490000","817396.5","2236217.5"
"212500000","784113.0","2309384.0"
"212510000","765398.5","2247367.0"
"212520000","758141.5","2302711.0"
"212530000","782505.0","2294963.0"
"212540000","792467.0","2245801.0"
"212550000","797412.5","2271423.5"
"212560000","825557.0","2262396.5"
"212570000","768898.5","2291142.5"
"212580000","763290.5","2323557.0"
"212590000","755608.5","2293003.5"
"212600000","741377.0","2289015.5"
"212610000","812937.5","2255373.5"
"212620000","789338.5","2317180.0"
"212630000","805716.5","2253062.0"
"212640000","764731.5","2244588.5"
"212650000","798810.5","2253131.5"
"212660000","811097.0","2274393.0"
"212670000","799966.5","2243445.5"
"212680000","831787.0","2241317.0"
"212690000","834670.0","2252505.5"
"212700000","795220.0","2256413.0"
"212710000","764376.0","2280481.5"
"212720000","751052.5","2273575.5"
"212730000","790742.5","2258580.5"
"212740000","768230.5","2238531.5"
"212750000","810790.5","2294737.5"
"212760000","764585.5","2296724.0"
"212770000","827535.5","2285151.0"
"212780101","802723.5","2264540.5"
"212780102","803260.0","2263265.0"
"212780103","803854.5","2263524.5"
"212780104","803534.5","2264058.5"
"212780199","803488.5","2264922.0"
"212790000","751639.5","2311480.5"
"212800000","753500.0","2262595.5"
"212810000","827980.0","2282531.5"
"212820000","740837.0","2276210.0"
"212830000","795186.5","2297767.0"
"212840000","792104.0","2276059.0"
"212850000","822484.0","2231608.5"
"212860000","792364.0","2283779.0"
"212870000","757965.0","2291880.5"
"212880000","773845.0","2284271.5"
"212890000","788348.5","2239843.0"
"212900000","811971.5","2278622.5"
"212910000","746880.0","2282049.0"
"212920101","818231.0","2252342.5"
"212920102","818190.5","2254172.5"
"212930000","787457.5","2251661.0"
"212940000","804476.5","2237139.0"
"212950000","800687.0","2249890.5"
"212960000","780198.0","2334727.0"
"212970000","801518.0","2245078.0"
"212980000","762419.0","2260129.5"
"212990000","769309.5","2281900.0"
"213000000","784472.0","2253973.0"
"213010000","810629.5","2230374.5"
"213020000","760735.0","2330432.5"
"213030000","792032.5","2323062.5"
"213040000","800862.5","2300194.0"
"213050000","767225.0","2335589.5"
"213060000","779660.5","2254835.0"
"213070000","762688.0","2285616.0"
"213080000","755287.0","2286027.5"
"213090000","751727.0","2321550.5"
"213100000","771098.5","2260213.0"
"213110000","820538.5","2227412.5"
"213120000","794766.0","2320004.5"
"213130000","794604.5","2318199.0"
"213140000","768717.5","2278757.5"
"213150000","799495.5","2267668.0"
"213160000","836320.0","2264477.5"
"213170000","809026.5","2284226.0"
"213180000","774628.0","2227793.5"
"213190000","811426.5","2244320.0"
"213200000","816333.5","2257166.0"
"213210000","770173.0","2275950.0"
"213220000","815346.5","2224431.5"
"213230000","833045.0","2269286.5"
"213240000","744474.5","2282938.0"
"213250000","759477.5","2241762.0"
"213260000","770592.0","2294706.5"
"213270000","771286.0","2228944.5"
"213280000","745939.0","2263816.0"
"213290000","755526.5","2278675.0"
"213300000","820187.5","2254829.0"
"213310000","830448.0","2244506.0"
"213320000","809218.5","2225694.5"
"213330000","813029.5","2230454.5"
"213340000","768658.0","2233263.5"
"213350000","743091.5","2263878.0"
"213360000","752231.5","2316234.0"
"213370000","829627.5","2257165.5"
"213380000","788364.5","2282572.5"
"213390000","791164.0","2263510.0"
"213400000","817968.0","2226141.0"
"213410000","753687.0","2284422.0"
"213420000","828753.0","2238513.0"
"213430000","756284.5","2324206.5"
"213440000","812865.0","2231999.5"
"213450000","789093.5","2287055.0"
"213460000","786231.0","2315920.5"
"213470000","792731.5","2224529.0"
"213480000","828646.5","2280622.5"
"213490000","747821.5","2248683.5"
"213500000","790799.5","2325438.5"
"213510000","823748.5","2255503.0"
"213520000","820738.0","2251038.5"
"213530000","813031.0","2248015.0"
"213540000","768113.0","2242410.5"
"213550101","805905.5","2257006.0"
"213550102","806830.0","2257702.0"
"213550103","805708.0","2258825.5"
"213550501","804864.5","2257236.0"
"213560000","823674.0","2235122.5"
"213570000","781404.5","2323973.0"
"213580000","763140.0","2294215.0"
"213590000","788881.0","2320275.0"
"213600000","777667.5","2233719.5"
"213610000","817193.5","2280263.5"
"213620000","769771.5","2249860.0"
"213630000","759177.0","2236260.0"
"213640000","769041.5","2300057.0"
"213650000","757827.5","2277629.0"
"213660000","814553.0","2238386.5"
"213670000","827848.5","2254000.5"
"213680000","792988.0","2235646.5"
"213690000","820072.5","2268624.0"
"213700000","814284.5","2256667.5"
"213710000","826778.0","2242385.0"
"213720000","775530.5","2318989.0"
"213730000","785672.0","2260738.0"
"213740000","764565.5","2233565.5"
"213750000","751417.5","2237580.0"
"213760000","826979.0","2264971.0"
"213770000","772398.5","2263352.0"
"213780000","754753.5","2319825.5"
"213790000","754597.5","2240243.0"
"213800000","754640.5","2267744.5"
"213810000","762992.0","2269489.5"
"213820000","756895.0","2251678.5"
"213830000","810303.5","2282949.0"
"213840000","791706.0","2238818.0"
"213850000","806772.0","2291280.0"
"213860000","759016.0","2275407.0"
"213870000","799101.0","2226411.5"
"213880000","815196.5","2250211.0"
"213890000","753853.0","2295569.5"
"213900101","801225.0","2257044.0"
"213900102","799309.5","2256764.0"
"213909801","802959.0","2256120.5"
"213910000","808147.0","2274901.0"
"213920000","767222.5","2258798.0"
"213930000","769218.5","2325068.0"
"213940000","755932.5","2281857.5"
"213950000","770249.0","2268706.0"
"213960000","778319.5","2303802.0"
"213970000","781914.5","2231805.0"
"213980000","832927.0","2263512.0"
"213990000","767846.0","2247603.0"
"214000000","795646.5","2291349.0"
"214010000","781201.0","2228912.0"
"214020000","792462.5","2312404.0"
"214030000","737652.5","2238670.5"
"214040000","759548.0","2286724.5"
"214050000","791242.5","2220255.5"
"214060000","781942.5","2259675.5"
"214070000","791892.5","2243374.0"
"214080000","800944.5","2272478.5"
"214090000","792805.0","2240832.0"
"214100000","777865.5","2301860.5"
"214110000","798647.5","2223643.5"
"214120000","785546.5","2221920.5"
